doc_id	url
8049590	https://udemy.com/course/learnse_product_development_systems_engineering/
8049771	https://udemy.com/course/project-management-complete-guide-for-a-project-managers/
8049774	https://udemy.com/course/project-management-certified-associate-capm-practice-tests/
8049776	https://udemy.com/course/project-management-course-master-project-scope-management/
8049778	https://udemy.com/course/project-management-essentials-course/
8049782	https://udemy.com/course/project-management-fundamentals-run-projects-effectively/
8049790	https://udemy.com/course/managing-projects-with-microsoft-project-scheduling-software/
8049797	https://udemy.com/course/project-risk-management-i/
8049798	https://udemy.com/course/project-management-monitor-and-control-project-schedule/
8049800	https://udemy.com/course/project-and-product-management-frameworks-methodologies-masterclass/
8049976	https://udemy.com/course/python-tutorials-for-by-navinreddy/
8050468	https://udemy.com/course/requirements-software-engineering/
8050546	https://udemy.com/course/reversing-software-protection/
8050849	https://udemy.com/course/sap-customer-service-cssm-service-management-module/
8050876	https://udemy.com/course/sap-s4-hana-for-beginners-learn-sap-step-by-step/
8050926	https://udemy.com/course/sap-quality-management-qm-module-online-classes/
8051080	https://udemy.com/course/scrum-the-complete-guide/
8051082	https://udemy.com/course/testing-mastery-in-agile-and-scrum/
8051090	https://udemy.com/course/scrumrealworld/
8051096	https://udemy.com/course/selenium-automation-tester-interview-preparation/
8051590	https://udemy.com/course/software-development-from-a-to-z/
8051591	https://udemy.com/course/software-requirements-gathering/
8051592	https://udemy.com/course/software-engineer-interview-unleashed/
8051593	https://udemy.com/course/software-engineering-101/
8051725	https://udemy.com/course/spring-boot-for-software-engineers/
8051813	https://udemy.com/course/sql-from-scratch-using-oracle-sql-developer-and-toad/
8051818	https://udemy.com/course/sql-masterclass-for-data-analysis/
8051827	https://udemy.com/course/sql-intro/
8051878	https://udemy.com/course/squid-proxy-server/
8052296	https://udemy.com/course/tech-101-introduction-to-working-in-tech/
8052442	https://udemy.com/course/testing-angular-apps/
8052591	https://udemy.com/course/the-complete-devops-engineer-course-20-java-kubernetes/
8052621	https://udemy.com/course/msk-frontend-system-design-interview-guidance/
8052755	https://udemy.com/course/salesforcebusinessanalyst/
8052775	https://udemy.com/course/learn-malware-social-engineering-and-osint-for-hacking/
8052821	https://udemy.com/course/customer-how-to-build-a-customer-service-strategy/
8052889	https://udemy.com/course/draft/2489334/
8053115	https://udemy.com/course/outlook-time-management/
8053309	https://udemy.com/course/typescript-react-js-course-with-react-typescript-project/
8053386	https://udemy.com/course/ultimate-devsecops-with-real-world-scenarios/
8053481	https://udemy.com/course/unit-testing-csharp/
8054232	https://udemy.com/course/customer-service-best-practices-for-beginners/
8105606	https://www.udemy.com/course/python-learn-python-with-real-python-hands-on-examples/
8105705	https://www.udemy.com/course/java-programming-language/
8105759	https://www.udemy.com/course/a-complete-guide-to-modern-devops-implementation/
8105950	https://www.udemy.com/course/comptia-a-220-1002-practice-exam-core-2-comptia-a/
8105993	https://www.udemy.com/course/querying-microsoft-sql-server-databases-using-t-sql/
8106048	https://www.udemy.com/course/python-programming-replit/
8106122	https://www.udemy.com/course/build-real-world-java-projects-using-spring-jsp-jdbc/
8106241	https://www.udemy.com/course/complete-beginners-java-tutorial-java-javafx-maven/
8106389	https://www.udemy.com/course/mastering-java-programming/
8106653	https://www.udemy.com/course/learn-to-reverse-engineer-android-tamper-detection/
8106766	https://www.udemy.com/course/how-to-become-a-qa-tester-in-30-days/
8106800	https://www.udemy.com/course/learn-python-programming-from-scratch/
8106897	https://www.udemy.com/course/leading-safe-51-saproject-management-certified-associate/
8106945	https://www.udemy.com/course/time-management-masterclass/
8107023	https://www.udemy.com/course/ethical-hacking-kali-linux-for-beginners-new/
8107051	https://www.udemy.com/course/how-to-become-a-sales-engineer/
8107128	https://www.udemy.com/course/the-basics-of-javascript/
8107272	https://www.udemy.com/course/idempiere-on-amazon-web-services/
8107343	https://www.udemy.com/course/scrum-azure-devops/
8107467	https://www.udemy.com/course/javascript-create-a-wonderful-quiz/
8107598	https://www.udemy.com/course/comptia-220-1101-exam-questions-and-answers-training-course/
8107844	https://www.udemy.com/course/devops-fundamentals/
8107848	https://www.udemy.com/course/learning-pathjava-data-structures-algorithms-with-java-9/
8107984	https://www.udemy.com/course/practical-devops-security/
8108181	https://www.udemy.com/course/sql-exam-questions-practice-test/
8108232	https://www.udemy.com/course/the-complete-software-engineering-from-basics-to-advanced/
8108233	https://www.udemy.com/course/mastering-productivity-vol-1-information-inboxes/
8108536	https://www.udemy.com/course/learn-ansible-2x-for-continuous-delivery-and-devops/
8108670	https://www.udemy.com/course/python-bootcamp-for-beginners-course/
8109567	https://www.udemy.com/course/comptia-a-220-1001-and-220-1002-practice-exams-comptia-a/
8109574	https://www.udemy.com/course/learn-sql-using-postgresql-server-beginner-to-expert/
8109577	https://www.udemy.com/course/it-support-fundamentals-for-it-beginners/
8109647	https://www.udemy.com/course/jpmorgan-real-time-actual-scrum-master-interview-experience/
8109669	https://www.udemy.com/course/learn-pega-in-1-week/
8109816	https://www.udemy.com/course/devops-the-complete-guide-examturf/
8110036	https://www.udemy.com/course/python-fundamentals-for-beginners/
8110087	https://www.udemy.com/course/start-coding-learn-html-css-and-javascript/
8110231	https://www.udemy.com/course/introduction-to-corporate-information-security/
8110276	https://www.udemy.com/course/information-technology-exam-questions-practice-test/
8110638	https://www.udemy.com/course/unix-for-beginners-mac-os-linux-ubuntu/
8110639	https://www.udemy.com/course/business-information-system-design-approach-and-components/
8110847	https://www.udemy.com/course/the-top-5-tools-to-boost-your-productivity-and-efficiency/
8110888	https://www.udemy.com/course/system-administration/
8110955	https://www.udemy.com/course/create-executive-dashboards-with-sql-server-report-builder/
8110960	https://www.udemy.com/course/intermediate-sql-course/
8111021	https://www.udemy.com/course/learn-microsoft-sql-t-sql-beginner-to-expert/
8111056	https://www.udemy.com/course/full-stack-web-development-for-beginners/
8111093	https://www.udemy.com/course/programming-practices-for-software-engineers/
8111103	https://www.udemy.com/course/customer-service-support-excellence-the-journey-to-5-stars/
8111112	https://www.udemy.com/course/itil-4-foundation-practice-certification-for-2022/
8111191	https://www.udemy.com/course/exin-agile-scrum-master-exam-preparation/
8111315	https://www.udemy.com/course/be-professional-with-metasploit-framework-course-msf-a-to-z/
8111379	https://www.udemy.com/course/build-real-world-java-development-projects/
8111433	https://www.udemy.com/course/insight-in-oracle-integration-oic/
8111501	https://www.udemy.com/course/complete-python-bootcamp-deep-learning-into-python-coding/
8111612	https://www.udemy.com/course/kali-linux-for-beginners/
8111743	https://www.udemy.com/course/computer-technician-training-course-u/
8111812	https://www.udemy.com/course/devops-leader-dol-certification-exam-practice-tests/
8111847	https://www.udemy.com/course/python-machine-learning-deep-learning-pandas-matplotlib/
8111936	https://www.udemy.com/course/javascript-complete-and-comprehensive/
8111946	https://www.udemy.com/course/the-complete-node-js-express-js-mongo-db-bootcamp-2020/
8112008	https://www.udemy.com/course/learn-unix-from-zero-to-hero-for-beginner/
8112017	https://www.udemy.com/course/software-quality-assurance-sqa/
8112120	https://www.udemy.com/course/redis-database-tutorial/
8112270	https://www.udemy.com/course/complete-6-figure-hypnosis-business-schedule/
8112320	https://www.udemy.com/course/network-operations-center-engineer/
8112404	https://www.udemy.com/course/mastering-agile-scrum-workshop/
8112618	https://www.udemy.com/course/clean-machine-learning-code/
8112660	https://www.udemy.com/course/learn-python-programming-with-jafricode-tutorials/
8112771	https://www.udemy.com/course/it-help-desk-starter-pack/
8112813	https://www.udemy.com/course/typescript-type-script-js-with-real-javascript-projects/
8112878	https://www.udemy.com/course/spring-boot-rest-apis-ultimate/
8112890	https://www.udemy.com/course/learn-gitlab-for-auto-devops-using-gitlab-cli/
8113004	https://www.udemy.com/course/java-ee-fundamentals-websockets-app-development-for-java-developers/
8113205	https://www.udemy.com/course/sql-programming-and-mysql-developer-training/
8113251	https://www.udemy.com/course/cissp-cbk-5-exam-practice-test/
8113350	https://www.udemy.com/course/learning-path-modern-web-development-with-javascript/
8113357	https://www.udemy.com/course/professional-scrum-developer-basic-concepts-practice-test/
8113472	https://www.udemy.com/course/avaya-self-service-developer/
8113564	https://www.udemy.com/course/computational-thinking-in-python/
8113595	https://www.udemy.com/course/agilescrum-with-jira-for-basdevelopers-testers/
8113606	https://www.udemy.com/course/rk-introduction-to-software-engineering-and-software-design/
8113659	https://www.udemy.com/course/how-to-build-scalable-front-end-applications-with-vue-js/
8113783	https://www.udemy.com/course/python-for-everyday-life/
8113848	https://www.udemy.com/course/better-it-service-management-using-devops-in-itsm/
